Author,Published At,Like Count,Comment
@Jusmiatielga-mq6mv,2025-07-18T07:53:00Z,2,ini beneran atau promo film sih 😭 ngga keliatan soalnya hamilnya
@julianazuhrufa2761,2025-07-18T07:53:00Z,0,"Maaf mo tanya, laki nya yg temen Arab bukan yah? Kaget juga"
@riskaramahdani7837,2025-07-18T07:52:57Z,0,lahhh… bukannya pacaran sama si brave itu yg kawan nya arap
@fafazl603,2025-07-18T07:52:55Z,1,Hamil sama siapa mb er? Bukannya pacaran sama bravy?
@ngapak-t2x,2025-07-18T07:52:55Z,0,"Buat mba Erica tetep semangat,, jalanin yg memang harus di jalani,, mudah2an rejeki kamu panjang buat besarin anak"
@Ceritamenarik0905,2025-07-18T07:52:55Z,0,pantes udah ga pernah liat bareng si bravy
@magegenius664,2025-07-18T07:52:55Z,0,Siapa sih lakinya ???
@liesda1275,2025-07-18T07:52:54Z,0,"Kuat ya kak erika, fokus ke lahiran dan membesarkan baby, sementara abaikan hal2 yg membuat mentalmu tdk baik2... percayalah seiring waktu, semua akan berlalu... akan ada lagi bahagia baru, tp hati2 krn masalah  baru pun akan ada , spt halnya  kehidupan org2 lain pd umumnya... maka fokus lah dg hal2 yg baik utk kebaikan lainnya... kata om dedi *you will be good*.. ya kakak akan baik2 aja, fokus ke yg baik2 aja ya kak... smg dilancarkan lahirannya, smg dimudahkan semuanya ya kak... keep strong ! 🤗"
@arsyilasugianto2479,2025-07-18T07:52:52Z,1,"Semangat Erika gak ada yang salah dengan keputusan mempertahankan kandunganmu,, jangan pernah mendengar cacian sekitarmu, karena aku jg single mom with three kids without dad,walau sah dlm ikatan pernikahan sampai sekarang toh bpknya tak pernah bertanggung jawab tp mlh suka playing victim ingin merusak aku dan anakku, semangat ya we love you ❤"
@rahmawulur8188,2025-07-18T07:52:51Z,0,"Ini bisa jadi soal percobaan pembunuhan... Dia berusaha supaya tidak terjadi hal yang terburuk. Itu ajah, titik. Jadi bila nanti terjadi sesuatu pada bayi dan dirinya, dia sudah buka duluan di depan siapa tersangkanya. Menurut pikiran positifku, ya. Semoga makin menjadi manusia yang baik, kuat dan sukses menjadi ibu, ya mbak. Sesama wanita mendoakan yang terbaik untuk hidup wanita lain."
@SueRia-o7l,2025-07-18T07:52:49Z,0,Be strong Erika .. big hug for you😢😥😥
@NOVIGESTINURAENI,2025-07-18T07:52:49Z,0,YAHHH ELAHHH
@ayumulyadi2870,2025-07-18T07:52:48Z,0,Siapa sih lakinya ini?
@driasintanmarsepa6460,2025-07-18T07:52:46Z,0,"jadi terjawab vt yg erica sama rachel, fuji dll yg nangis bareng2 sambil peluk erica . mungkin grgr ini"
@lidyachen9261,2025-07-18T07:52:45Z,0,yg gua ga tau pacar terakhir erika siapa?
@salmayuslia7391,2025-07-18T07:52:43Z,0,Kaget bgt 😮
@sugiartisugiarti4315,2025-07-18T07:52:42Z,0,"terlepas dari apa yg sudah di lakukan mba Er,mari kita doakan semoga mba er tetep kuat menjalani ini semua dan semoga debay nya sehat"""
@nurania1701,2025-07-18T07:52:42Z,0,Hmmmmm 😢😢😢
@andrewjulianto6589,2025-07-18T07:52:41Z,0,Spill donk siapa bapak bayinya?
@doniJudika-y8g,2025-07-18T07:52:38Z,1,"Lho2 sudah Tek dung kok nangis ??? Dulu bagaimana kok bisa sampai Tek dung ??? Sebelum menikah klo udh Tek dung salah satu nya ya karna pergaulan diri kmu sendiri..klo berfikir panjang,berfikir karier,atau orang tua pasti tidak akan terjadi 🤔🤔
Padahal saya sangat mengagumi mu,setiap kamu podcast2 aku lihat kamu ,aku menilai kamu wanita yg mandiri,dewasa,good attitude,sopan,tapi knapa jadi sperti Ini???😭😭😭😭😭"
@widyakph8010,2025-07-18T07:52:38Z,1,Yang jadi pertanyaan gw kenapa si om ded gak tanya kenapa gak KB ? Penasaran bnget deh kenapa si orng2 yg hidup nya bebas apa lagi artis gak KB kan KB gak mahal cuy
@SuciJangansampailupa,2025-07-18T07:52:36Z,0,Astagaaa😢😢
@azlarubybrigita2800,2025-07-18T07:52:36Z,0,Ini  sm  brav  atw sm panda ye
@stnurhidayahnunung872,2025-07-18T07:52:32Z,0,"Km gak akan hancur mba er km perempuan kuat dan hebat besar hati mau bertanggung jawab dengan semua perbuatan mu apa lagi ini nyawa bayi yg gak ada salah,semangat dan tetap jadi mba er yg semua apa adax mau itu baik atw buruk km jujur jadi manusia biasa"
@gundzilla.beat125,2025-07-18T07:52:32Z,0,BRAVY GIMANA KABARNYA?
@onitambunan710,2025-07-18T07:52:31Z,25,Jadi pelajaran buat anak perempuan  dan utk orgtua bisa jd temen utk anak anaknya. Pergaulan bebas itu nyata. Pliss rangkul anak anakmu ❤❤❤ Salut buat Erica bisa jujur dan bertahan utk anaknya.. Makin mendekat kepada Allah ya
@AndryDeshan,2025-07-18T07:52:31Z,0,Cowok nya yg live di konten Reza arap bukan sih?
@syarapuspakemala6543,2025-07-18T07:52:31Z,65,"As a mom, denger kata-kata om Ded di akhir video bikin bener-bener tersentuh. Tanpa membenarkan apa yg sudah mba Er lakukan, tapi aku yakin Mba Er akan menjadi Ibu yang luar biasa. Semangat ya Mba Er🤍"
@Theplatformofmasterpiece,2025-07-18T07:52:29Z,0,"semangattt erica sayanggg , Tuhan jaga dan sertaiii kamuuu"
@ogehgamingtv8089,2025-07-18T07:52:28Z,0,Lh ini sma yg sblm vconk kah ? Prasaan baru 3bln pcran.
@Rockeztguppy,2025-07-18T07:52:28Z,0,"Lucu,"
@fanskristenhanby33,2025-07-18T07:52:28Z,0,Yg hamilin v-conk ka atau pacarnya dia yg dlu sih?
@mellyleginasari3579,2025-07-18T07:52:27Z,0,Haaah kopad 😭
@zahrahijab740,2025-07-18T07:52:27Z,0,No errrr. Km harus kuat err. Karirmu nggk akan betakhr. lu punya talent err
@LianiLiani-v8b,2025-07-18T07:52:25Z,2,Erika sahabatnya Fuji bukan
@lasmaindah1456,2025-07-18T07:52:24Z,0,"semangatt mbaa err terimakasih sudah megakui kesalahan dan berjuang sendirii,Tuhan Yesus besertamu selalu kaak🤍🤍"
@kinputArienni,2025-07-18T07:52:22Z,0,Ini bnran ap promo filmmmm
@kikiindriyani3869,2025-07-18T07:52:20Z,0,Kaya nya gw tau dah ini siapa lakinya😢
@virgorang,2025-07-18T07:52:20Z,0,🥺
@sintamahreen,2025-07-18T07:52:19Z,0,@andrew andika
@muliaaryanti4870,2025-07-18T07:52:19Z,0,Seorang mba erika aja di gituin sama lki lki pa lgi aku seorang tkw ngeriiii skrng sama lki lki mungkin tdk semua lki lki tpi rata rta lki lki sprti tu🥺🥺🥺
@WanaNurr-gg7lp,2025-07-18T07:52:18Z,0,"laki"" nya siapa?"
@herlinawati5119,2025-07-18T07:52:15Z,0,Terus pacar nya yg skrng gimn
@MalLaSarii_04,2025-07-18T07:52:14Z,0,Terus hubungan sama vconk gmna? Vconk berarti tau dong mba er lagi hamil? Apa vconk bapak nya dari anak itu
@triameirina9466,2025-07-18T07:52:13Z,0,dj panda apa brav?
@bimagalih11,2025-07-18T07:52:13Z,0,Siapa sih cowoknya
@adhityaprawira6386,2025-07-18T07:52:13Z,0,"Konten nya dia party party trus ehh menul ,"
@andrewk6981,2025-07-18T07:52:11Z,1,"To mbak Erika,
Nama gw juga Andrew
Karena gw orang yang baik, jika mbak ada ngidam apa DM aja gw
Nanti gw gojekin dari sini

Semangat ya mbak 💪🏽💪🏽💪🏽"
@rahmahramadhani3910,2025-07-18T07:52:11Z,0,"Aku tau perbuatan kak erica ga bener dan tidak untuk di normalisasi kan tapii dari awal nonton nya aku ikutan nangis🥹
Proud of you kak er semoga ini jadi pelajaran buat kak er dan yg nonton juga bisa ambil pelajarannya dari sini buat tidak melakukan hal yang sama🙏🏻🥰"
@triar93,2025-07-18T07:52:11Z,0,Siapa sih lakinya
@elamawon3916,2025-07-18T07:52:11Z,0,DJ pand*?
@winatas,2025-07-18T07:52:10Z,0,"abis coba cari info di google, sama nyocokin statementnya ericka yg bilang si cowo ini dia dah punya anak. ini yg dimaksud mantan suaminya aura kasih kah?"
@Zectral-ld4by,2025-07-18T07:52:08Z,0,Kan udah dibilang jauhilah zina
@bujanglaku8006,2025-07-18T07:52:07Z,0,"Bantu jawab yah om kenapa Erika mau mempertahankan bayi ini, semua itu menurut saya karena keluarga nya yang menguatkan.. Kalau keluarga nya tidak menguatkan Erika, mgkin bayi itu akan di aborsi.. TApi ini memang pilihan yang sulit. Karena kalau aborsi sama dengan menghilangkan nyawa orang. Semoga ke depan nya buat erika, ini sebagai pelajaran yang ""MAHAL"" dan pasti nya bisa lebih baik ke depan nya."
@ArviNavita,2025-07-18T07:52:07Z,0,"Nonton sampe akhir, dan ternyata beneran hamil, bukan promo film atau dll. Aku kaget mba, but, ini sudah terjadi dan gak bisa dihindari.mbaa, kuat yaa, hujatan kedepan pasti ada ADAA bangettt, tapi kamu udah kerenn dengan engga membuang anakk itu dr awal❤"
@mr-sircle,2025-07-18T07:52:07Z,0,tp ko gk klihatan hmil yaa
@dwirizky3358,2025-07-18T07:52:06Z,0,"Asli percaya ga percaya gue udh feeling ada yg beda sama mba er . Dan muka , hidung bibir kaya org2 yg lagi hamil. Cuma emang gue ga mikir sampe kesana . Cuma kaya dalem hati ngomong , ko mba er gtu ya skrg , bibirnya hidungnya mukanya . Semangat trs ya mbaaaaa"
@sunlyn4m,2025-07-18T07:52:05Z,1,"Cowoknya kek dendam deh ke erika karena cowoknya mau bertanggung jawab dan mau nikah, tapi erika malah ga mau. Hati manusia ga ada yang tau yakk, jadi intinya kalau pacaran yang normal2 dan sehat2 aja. Gw ga yakin kalau sesuai omongan erika yang katanya adem2 aja, secara lingkungan kedua toxic, jadi bisa gw tebak si cowo kena omongan toxic dari lingkungan keduanya sampe sejahat itu. Mengingat lingkungan kedua nya jejak digital nya udah keliatan di balik kamera kek toxic dan bebas gtu. Tp apapun yang terjadi lebih baik bawa ke ranah hukum dan fokus ke anak aja."
@Penyendiriiiiiii,2025-07-18T07:52:05Z,0,Er 😢
@Naaayy71,2025-07-18T07:52:04Z,0,"I know ini kesalahan kamu kak, berat bgt ngejalanin nyaa tp km ga sendirii kakk. Kak err terimakasih sudah jujur yaa, aku ga membenarkan kesalahan kk tp kk hebatt dan smg kak dan debay selalu dalam lindungan Tuhan. Tuhan maha kuasa kak, didunia km dijatuhkan, tp disurga km dinaikkan kak menjadi kepala bukan ekor😊❤."
@rismaekapratiwi7534,2025-07-18T07:52:03Z,0,Ini tuh orangnya yg temen nya reza arap bukan sih?
@niahngapak1342,2025-07-18T07:52:01Z,0,Tisu aku hbs gara gara nonton ini.... Semangat....
@widyaa.susanti8966,2025-07-18T07:52:00Z,0,"Dari yg suka live, grup wa dg fans dan ""to"" kok kyaknya paham ya ini siapa😢"
@cattycute9205,2025-07-18T07:52:00Z,863,ERIKA BUKAN ORANG SUSAH YG PERLU DI KASIHANI...DIA SUDAH DWSA.SUDAH BISA MENENTUKAN SIKAP....KITA SBGI NETIZEN AMBIL HIKMAHNYA.TIDAK PERLU MENDUKUNG OR CEMOOH DIA...DOAKAN SAJA AGAR DIA BISA KUAT DAN BISA BERTANGGUNG JWB ATAS KEPUTUSAN. YA.
@ErinaCandra-qk6vb,2025-07-18T07:52:00Z,0,Semangat mbak erika🥰you are strong woman peluk jauh mbak erika 🤗🤗
@aldiseptian2827,2025-07-18T07:51:59Z,0,Dj panda?
@cscastourindo3855,2025-07-18T07:51:57Z,0,Laki nya yg mana sik yg hamilin
@AhmadSoleh-oi3cq,2025-07-18T07:51:56Z,0,Semoga ada jalan keluar nya..
@oktoronal,2025-07-18T07:51:54Z,1,"mgkn kita tdk boleh mencontoh perbuatan mba Er, tp ingat kita tdk boleh menjudge mba Er seolah² kita paling suci, kl mau support mba Er akan prestasinya monggo, tdk mensupport juga monggo, respect kita sbg manusia ya"
@AzizeTari-b3l,2025-07-18T07:51:54Z,0,Cowoknya siapa sih
@upilkecap,2025-07-18T07:51:54Z,4,"Ericaaaaaaaaaaaaaa u stronggggggggg, kita semua ada buat kamu tenang kita akan membesarkan ponakan online kita bareng², gpp its okey😢😢😢😢❤❤❤❤❤"
@Pasti-H0ki-BIBIT288,2025-07-18T07:51:52Z,0,"Semua orang mempunyai kesalahan dalam diri sendiri, kita harus belajar lebih baik ke depan nya"
@andhikaenggar5557,2025-07-18T07:51:52Z,0,Astaga dj panda berarti 😢be gentlemen bro
@EKAADITIARIANTI,2025-07-18T07:51:52Z,0,tapi perutnya gak kelihatan hamil 😢
@blueup5895,2025-07-18T07:51:52Z,0,Film jir
@vickawidyanti700,2025-07-18T07:51:51Z,0,siapa laki nya :(
@yullyaminati8391,2025-07-18T07:51:47Z,0,"aku suka benget loh ama erika,semoga kejadian ini jd titik balik menjadi manusia yg lebih baik,dan mendptkan jodoh yg sayang sama erika dan anaknya❤"
@reginajenibria,2025-07-18T07:51:46Z,0,"9 bln seharusnya uda mau lahiran kan ? Tapi ini sumpah ngga ada tanda"" Hamil sdkit pun.. Badannya langsing banget"
@dennyramadhan2907,2025-07-18T07:51:42Z,0,Ini cowok nya siapa dah
@Mileaku91,2025-07-18T07:51:41Z,0,Siapaaa si guys lakinya
@noviherlini656,2025-07-18T07:51:41Z,0,Laki2 itu siapa?? 😢
@DiasBalqizaa,2025-07-18T07:51:40Z,0,jd ank siapa ini
@nawangsetia6690,2025-07-18T07:51:39Z,0,Erica lo ga sendiri
@nursih3094,2025-07-18T07:51:39Z,1,"Pelajaran untuk semua wanita,se cinta cintanya sama cowo jangan sampai mau di tiduri duluan,resikonya ya gini hamil ngga di tanggung jawab kan,kasian k anak yg akan di lahirkan nya,apa lagi pas anaknya perempuan nanti walinya siapa,??"
@mursabas9749,2025-07-18T07:51:38Z,0,"Bedanya dia barbar orang nya,yg lain diem2 hamil.semua pendosa cuma beda caranya aja."
@Mozza1193,2025-07-18T07:51:37Z,0,video ini untuk melegakan hati seorang wanita yang akan menjadi seorang ibu.
@Kris-v1v3f,2025-07-18T07:51:37Z,0,Fuji jangan ye dek jangan
@Gobloygaming,2025-07-18T07:51:37Z,1,Yah tau sendiri sekarang pacaran udah kaya apaan . Mau bilang kacau tapi gua takut di cap sok suci . Yaudahlah
@SoedRach,2025-07-18T07:51:36Z,0,"ya sudah mbak erik, lupakan laki2 itu hiduplah kedepan dengan anakmu yg tidak berdosa itu, kalau laki2 itu mau tanggung jawab pasti sebelumnya juga akan mengejar anda dan bertanggung jawab terhadap anaknya"
@ladentist5728,2025-07-18T07:51:33Z,1,Makanya dia cari pasangan skrg bener bener yang baik.
@devitanurfaizah8723,2025-07-18T07:51:32Z,0,Lakinya tuh siapa sih
@wildaqiraniazzamy,2025-07-18T07:51:31Z,0,Buat pelajaran ya err. Smoga makin lebih baik lagi jadi perempuan. Perempuan itu berharga. orgtua sedemikian secerewet apapun. Mungkin ini salah satunya. Takut nba  dan endingnya ga sesuai ekspektasi kehidupan. Smoga kedepannya jd pribadi yg lebih baik. Kuat² yaa bumil. Aku tdk membenarkan nba. Tp hanya support posisi sebagai perempuan aja. Semangat mba err
@noviantiliestyani,2025-07-18T07:51:30Z,0,Film g sih
@wedautami5407,2025-07-18T07:51:29Z,0,Hah kaget
@belladamayanti8381,2025-07-18T07:51:29Z,0,ngapain podcast ya?
@SusiSusanti-b6p,2025-07-18T07:51:28Z,0,Pantesan waktu diparty dj ama bravydy pake dress item gobrang gtu
@meliyw2266,2025-07-18T07:51:28Z,0,bravy gimna yah
@semmochamad93,2025-07-18T07:51:28Z,2,"Realita hidup bebas y gini,,mereka bebas melakukan apapun yg d mau,
Cari lah laki yg benar2 tulus dan tanggung jawab dengan segala hal ,turunkn gengsi mu sebagai entertain dlm memilih pria,
Kalo udah gini kan nyesel juga,semua y juga salah.
buat perempuan diluar sana sebisa mungkin jaga martabat kalian,selalu tanamkn nilai agama,serta ingat kedua orang tua mu jangan sampe mereka sedih dengan kelakuan kita sebagai anak .
Moga bayi y sehat dan si ibu sabar dan tabah buat jalani ini semua 
Nasi sudah jadi bubur,jalani dan terima semua resiko yg sudah d perbuat."
@dnlprs,2025-07-18T07:51:28Z,234,"Mulai detik ini gua akuin bravy lo gentleman bro, lu gak mungkin gak tau hal ini pasti erika juga ttp ngasih tau bravy, bahkan gua yakin bnyk cowo jika diposisi itu pasti akan melakukan pilihan yg sulit. respect bravy🔥🔥"
@aldacntsya,2025-07-18T07:51:28Z,0,tapi anak didalem kandungannya itu kuat banget lhoo. salut banget sama mba er dan calon debaynya🥹🤍
@retnokneight8682,2025-07-18T07:51:26Z,1,Mntan nya yg mana gaes
@mhdfaisalalhabib,2025-07-18T07:51:25Z,1,plissssss aku nangisss bgttt mbakk errr😭😭😭😭😭😭😭😭😭😭
@epicvid1970,2025-07-18T07:51:23Z,0,Intinya semua ini jgn mabok pas jalan sama cowo😅
@nofairytaleleft,2025-07-18T07:51:22Z,1,siapa sih cowoknya :(
@e.kusnawirawan.s1777,2025-07-18T07:51:22Z,0,Yang dmaksud settingan cowoknya yg mana ? Panda ??
@Sharaziva.michelle24,2025-07-18T07:51:22Z,1,Siapa sih laki nya anj
@dindaran,2025-07-18T07:51:22Z,0,HAAAAAAHHHH. BRAVY GIMANA DAH
@sarahmatsune2839,2025-07-18T07:51:20Z,0,Tunggu2 ada apa nih ko bisa😢ehhh sumpah kaget😢
@InayatulFitriyah-ic5ii,2025-07-18T07:51:20Z,0,siapa si cowoknya?
@NunungFaridha-dj4qn,2025-07-18T07:51:19Z,7,"Untung mbaknya ga jadi nikah sm laki"" yg sakit jiwa ky gitu. Tp kesalahannya yg hamil diluar nikah harus ditanggung sendiri seumur hidup. Ywdh keep strong. Perbaiki diri kedepan sebaik""nya"
@chyntiazahwa,2025-07-18T07:51:17Z,0,penasaran ga sih siapa cowo nya
@DewiNurul-w8g,2025-07-18T07:51:17Z,0,Trs hubungan sm bravy gmn itu om?
@fujiastuti6764,2025-07-18T07:51:15Z,0,harus kuat ka buat anak aku jg single mom
@claudiarovani8373,2025-07-18T07:51:14Z,0,"Tdk membenarkan erica, tp aku nangis terharu dengar pesan erica ke anaknya 🥹🥹"
@vaselinemen5372,2025-07-18T07:51:14Z,1,"Ya itulah resiko ngentot di luar nikah😂.
Itu udah resikonya, lu ngambil pil biru atau pil merah di dunia ini ada resikonya.
Udah deh yg koment gak perlu simpati berlebihan, apa yg dia lakukan dari awal juga udah salah, cukup doakan aja yg terbaik. Lu simpati berlebihan kayaknya malah membenarkan hal yang salah. Toxic positivity.
Liat dulu mana yg perlu di kasih simpati mana yang engga😂
Jujur, seharusnya orang orang kayak gini harusnya kena cancel."
@KERTASHIJAU-hn4kk,2025-07-18T07:51:14Z,0,"Menit ke 41: gak gitu konsepnya om ded,walaupun punya suami, tpi gak bisa bantu istri mengasuh new born,lebih lebih dari 5 kali😂😂😂capek,emosinya.. Keputusan tepat mb erica,jgn ragu hanya untuk status anak punya bapak tpi gak guna...klo masalah duit aman😅"
@AYUKDIANPURWANTI,2025-07-18T07:51:14Z,1,Siapa si cowoknya
@iswaraajeng,2025-07-18T07:51:13Z,1,Rachel & fuji temenin erika terus yaaaa❤
@AdityawidyoRahmanto,2025-07-18T07:51:13Z,0,Vcong pas awal pacaran udah tau?
@lindaima8265,2025-07-18T07:51:13Z,0,semangat mbak er
@vavaaziyz7674,2025-07-18T07:51:11Z,0,"Kata mb Er
1.""ada netijen yang ngirim foto dia sama perempuan lain"" 
2. Kata om Ded ""ini yang bilang GIMICK kemaren?"" 

Berarti netijen ada yang tau siape LAKInya ini
Siapa sihh ? Kalau yg baru sblm bang brav yaa si koko DJ itu bukan ? Sering live juga kan dieee"
@RismaAgstiani,2025-07-18T07:51:10Z,0,Siapa cwo itu😭😭😭😭
@IndahFebriyani-y4m,2025-07-18T07:51:09Z,0,gw jd Erika hiatus sosmed dl sih sampe bbrp bulan ke depan berat bgt rasanya
@DianRatri-pw2gv,2025-07-18T07:51:09Z,0,siapa si lakinya
@raehanmawardi5652,2025-07-18T07:51:09Z,0,"Jd inget podcast sihir pelakor, bpknya sendiri yg ngehancurin keluarganya & tdk mau mengakui anaknya pdhl udh punya pasangan lain"
@InayatusSolekhah,2025-07-18T07:51:06Z,0,Kak karirmu gak akan hancur ❤ next suatu saat kamu harus bangkit lagi dan karir kamu tambah naik ❤
@rahmansyahhidayatullah4892,2025-07-18T07:51:02Z,0,Ini bukan sama Bravy vconk kan.?
@gendukskibidi,2025-07-18T07:51:02Z,2,Lakiknya berbuat spt itu mgkn sakit hati krn ga jd nikah sama erika.
@NovitaAnggraini-t7f,2025-07-18T07:51:01Z,0,Siapa bpk nya ???😢
@itzayyy03,2025-07-18T07:51:00Z,0,Bravy mna
@aclibyrne5562,2025-07-18T07:51:00Z,0,"Diluar kesalahan dan dosa dia, dia mengaku salah, tp benar dengan memutuskan TDK JD menikah, dia bukan pasangan yg pas, dia TDK memperjuangkan, TDK menghargai, dan dari masalalunya yg sudah punya anak, dan bisa jadi dia bukan ayah yg baik"
@vrgs1845,2025-07-18T07:50:59Z,0,Dj Panda kah?
@NindyRestiyawati,2025-07-18T07:50:58Z,0,Ini cwok nya syp sih? Yg dj itu kahh
@herminsusilowati7961,2025-07-18T07:50:57Z,135,"Sebagai sesama Katolik, saya sangat salut sama Erika, walaupun hidupnya kmaren sempet berantakan, dia masih komitmen dg ajaran agamanya bahwa tidak boleh aborsi, bahwa tidak boleh bercerai dalam pernikahan, percaya....Tuhan akan mengampunimu, Dia yang penuh kasih akan memulihkan hidupmu karna imanmu👍"
@suciqolbuna165channel8,2025-07-18T07:50:57Z,0,Ini bestienya Fujian kayaknya.
@ispmarketing,2025-07-18T07:50:57Z,0,Dia udah gak sama bravy ya?
@marchelladarmawan5659,2025-07-18T07:50:56Z,0,"Semoga Erika di kuatkan ditabahkan dan semakin bijak dlm melangkah ke depan,sehat slalu dan selamat ibu dan anak sampai lahirannya.amin"
@affantaufiqsyam5153,2025-07-18T07:50:56Z,0,😅
@mobakapak8778,2025-07-18T07:50:55Z,0,"Terlepas dari apapun itu lah akibat dari pergaulan, mau se hebat apapun kita mengkontrol diri atau sekitar, kadang yg sudah menjaga diri baik2 saja masih ads celah terjerumus, apa lagi yang ada di lingkungan tsb."
@DianaAmelia-d2i,2025-07-18T07:50:53Z,0,Kepp strong kak ❤
@dioo_98,2025-07-18T07:50:52Z,0,"Berarti abang dj itu??? Ya ampun, lo jd laki baik banget bang. Bukan hasil lo, tp lo menerima ini. BEST"
@DhewiMuninggar-rz7ph,2025-07-18T07:50:52Z,0,Salut jg sama om Dedy Corbuzier bisa menenangkan mbak El dgan cara bicaranya yg pelan tenang.kasih masukan yg baik .
@dinadesika2093,2025-07-18T07:50:49Z,0,😮😮😮
@yandribaodai1331,2025-07-18T07:50:48Z,2,Vconk ?
@novihudayanti8178,2025-07-18T07:50:46Z,1,Mba er 🥹
@RuthHelena-i4x,2025-07-18T07:50:46Z,0,Siapa sih laki nya
@annisanr1562,2025-07-18T07:50:46Z,0,Siapa sih cowonya😭😭😭😭
@Saniafirdaus-n1j,2025-07-18T07:50:44Z,0,"Dari cara di komit dewasa dan aku setuju si,,tapi kenapa ga dari awal gitu tapi yasudahlah"
@heninuraeni101,2025-07-18T07:50:45Z,0,"Liat podkes ini lngsung cari tau sosok cwo nya.. 
Ktinggalan bgt aku yg gak tau.. 
Tiba2 bawa kabar hamil😢"
@mayangsarirosadi6817,2025-07-18T07:50:44Z,0,"Wait ini siapa 
Panda"
@siskakhabib6035,2025-07-18T07:50:43Z,0,Fix si pandaa anjirrr hancur mbak er aku gra gra kau
@brandontan2327,2025-07-18T07:50:43Z,0,Emang pacarnya siapa sih nanya dengan nada lembutt
@nduktia2429,2025-07-18T07:50:42Z,0,Pntes dia berenti minum ya ternyata lg hamil
@lusianahakki8552,2025-07-18T07:50:41Z,0,"Sabar mba er kmu slah kmu bertaubat 
Tp yakin anak ini akan membawa sejuta rezeki lgi jgn takut"
@familyar1536,2025-07-18T07:50:40Z,10,"Dijadikan pelajarn untuk adik2 yang pacaran atau bergaul bebas, hati2 kalo sdh begini yang mau disalahkan siapa, hati2 berpikir sebelum bertindak, nangis kan jadinya"
@rickyisak,2025-07-18T07:50:39Z,0,siapa ya cowonya
@bagasswastikaswara6219,2025-07-18T07:50:39Z,0,"Bukan main, buat podcast yang hanya untuk cuaaan. Berita zina aja dijual haduh"
@syifarizqifauziah5817,2025-07-18T07:50:38Z,0,Hah kagett loh mbak err
@ShahnazJay-l4t,2025-07-18T07:50:37Z,0,lakiknya sahaaaa?
@DewiRahmawati-k7c,2025-07-18T07:50:36Z,0,Yallah kaget
@17_milasafitri40,2025-07-18T07:50:36Z,0,Bentar bentar trus kemarin yg sama bravy itu gimana? pliss gk paham😭 setingan kah?
@cupit3096,2025-07-18T07:50:35Z,0,Mba errr gua nangissss gua sedih
@radenwahyudin,2025-07-18T07:50:35Z,0,Erica Karlina itu siapa? Aku kudet😊
@Nenggeulis-i1f,2025-07-18T07:50:33Z,0,BAJINGAN LO PANDA
@EdoPonsel-r5b,2025-07-18T07:50:33Z,0,"-potcas yg mengajarkan hal yg negatif , yg cewek mau mengatasi kalau² besok sang laki² tidak mengakui itu anaknya"
@ichaaas55,2025-07-18T07:50:31Z,0,"mbak err gue tau lu salah dan akan ada banyak orang yg menghujat lu, tapiii gue salut sama lu udah berani speak up dan udah berani untuk bertanggung jawab atas hal yg udah terjadi. semangat terus mbak er ❤❤"
@zainullohmuhammad7656,2025-07-18T07:50:30Z,1,Widihhh si paling alkohol muncul lagi 😍
@RositaDewi-c6l,2025-07-18T07:50:29Z,0,Perutnya ko gk kliatan besar sih
@gladies9916,2025-07-18T07:50:29Z,0,Dj pandaa?
@ngurahwiarthajaya1192,2025-07-18T07:50:28Z,0,Cowonya yg mana dah skrg ?
@theresaangelina8641,2025-07-18T07:50:26Z,0,mba er km terlalu kuat mbaa. aku dengernya aja gak kuat mbaaaa astaga mau ku peluk bgt😭
@fitrizalwindhiirawati7485,2025-07-18T07:50:24Z,0,"Saya juga sedang hamil, ikut melow liatnya. Saya tidak menormalisasikan hamil di luar nikahnya. Tapi saya akan support sesama ibu hamil. Sensitif hatinya butuh dukungan. Semoga selalu sehat buat ibu dan debay nya dan setelah ini menjdi manusia yg lebih baik lagi. Aaminn"
@farahahdasabila6425,2025-07-18T07:50:19Z,0,"Ini seriusan gak si? Bukan apa apa masih kaget banget, syok banget, gak keliatan samsek gitu loh"
@yudhispratama,2025-07-18T07:50:19Z,1,"Anak party yang di bangga banggain
Udah ga heran
HAHAHAHA"
@SelimutTetangga-lm4pg,2025-07-18T07:50:18Z,1,"Namanya di luar nikah itu hak cowoknya mau tanggung jawab atau tidak, mereka berdua dari awal sudah salah"
@MutiaAnggraini-v8f,2025-07-18T07:50:16Z,0,Ini video baru atau lama sih .. kaget ihh
@YantiNuryanti-g6t,2025-07-18T07:50:15Z,0,"Semoga menjadi awal yg baik untuk kehidupan erica kedepannya ,"
@BAPHOMADE,2025-07-18T07:50:13Z,2,"LU NGEWE GAK NANGIS, BUNTING NANGIS, MAU LU APE?!"
@kindim182,2025-07-18T07:50:12Z,0,Tag bravy
@YudiAzka-p8u,2025-07-18T07:50:10Z,1,Kalo ini gimick buat promo keterlaluan sekali inii 😥
@HazbyasisarkaArka,2025-07-18T07:50:10Z,1,"gua mau bilang ke Erika Carlina Lu  hebat, dan kuat semoga kamu menjadi lebih baik lagi"
@leliyah8286,2025-07-18T07:50:09Z,0,"Trs gmn si bravy?? 
Baru tau apa udh tau??"
